frame_number,id,xmin,ymin,width,height,visibility,class,confidence
307,-1,16,994,68,87,1,1,0.8122159999999999
308,-1,424,166,61,157,1,1,0.9929129999999999
308,-1,822,765,88,188,1,1,0.979409
308,-1,8,993,71,87,1,1,0.78387
309,-1,424,166,56,158,1,1,0.990711
309,-1,828,762,84,185,1,1,0.974483
309,-1,0,986,74,96,1,1,0.7186319999999999
310,-1,422,167,54,158,1,1,0.977834
310,-1,832,758,82,180,1,1,0.963386
310,-1,-1,987,58,95,1,1,0.692396
310,-1,960,-1,37,71,1,1,0.369241
311,-1,837,756,81,178,1,1,0.9715739999999999
311,-1,420,167,53,159,1,1,0.946414
311,-1,-2,957,59,127,1,1,0.771469
311,-1,960,-1,37,71,1,1,0.307759
312,-1,841,754,79,178,1,1,0.9734959999999999
312,-1,412,169,56,165,1,1,0.877211
312,-1,-2,935,52,148,1,1,0.551987
312,-1,960,-1,37,70,1,1,0.369233
313,-1,841,754,79,178,1,1,0.9748089999999999
313,-1,412,169,56,164,1,1,0.885948
313,-1,-1,934,52,149,1,1,0.5835199999999999
313,-1,960,-1,37,70,1,1,0.35761899999999996
314,-1,406,170,62,166,1,1,0.9762869999999999
314,-1,840,753,83,176,1,1,0.9679329999999999
314,-1,961,-1,36,70,1,1,0.42244499999999996
314,-1,-2,928,49,154,1,1,0.316167
315,-1,401,176,65,162,1,1,0.989219
315,-1,843,751,81,179,1,1,0.947858
315,-1,961,-1,36,70,1,1,0.265776
316,-1,397,178,64,161,1,1,0.9883639999999999
316,-1,852,746,76,183,1,1,0.946264
316,-1,960,-1,36,70,1,1,0.281117
317,-1,394,178,68,165,1,1,0.98513
317,-1,853,745,75,184,1,1,0.970061
317,-1,960,-1,36,70,1,1,0.39036099999999996
317,-1,0,944,24,138,1,1,0.25773399999999996
318,-1,392,178,65,165,1,1,0.9819559999999999
318,-1,854,744,76,186,1,1,0.971467
318,-1,960,-1,36,70,1,1,0.44062999999999997
319,-1,392,178,65,165,1,1,0.9816959999999999
319,-1,854,744,76,186,1,1,0.971877
319,-1,960,-1,35,71,1,1,0.383137
320,-1,343,197,81,164,1,1,0.9640569999999999
320,-1,873,714,77,188,1,1,0.9170149999999999
320,-1,960,-1,36,71,1,1,0.281502
321,-1,339,199,83,164,1,1,0.9741789999999999
321,-1,873,711,79,181,1,1,0.959533
322,-1,339,200,78,163,1,1,0.978633
322,-1,873,709,82,180,1,1,0.9767979999999999
322,-1,958,-1,38,70,1,1,0.408836
323,-1,338,201,75,162,1,1,0.988072
323,-1,875,709,81,176,1,1,0.986343
323,-1,958,-1,40,70,1,1,0.30441599999999996
324,-1,879,707,79,178,1,1,0.9875809999999999
324,-1,336,202,74,158,1,1,0.963395
324,-1,958,-1,39,70,1,1,0.30044899999999997
325,-1,878,707,80,179,1,1,0.9865039999999999
325,-1,335,202,75,159,1,1,0.962708
325,-1,958,-1,39,70,1,1,0.32119
326,-1,878,707,83,182,1,1,0.9802299999999999
326,-1,331,199,70,168,1,1,0.9654999999999999
326,-1,959,-1,39,70,1,1,0.41967
327,-1,329,200,68,166,1,1,0.982941
327,-1,880,705,81,184,1,1,0.982553
327,-1,958,-1,40,70,1,1,0.492996
328,-1,326,202,66,163,1,1,0.984699
328,-1,879,705,86,184,1,1,0.9801289999999999
328,-1,958,-1,40,70,1,1,0.459209
329,-1,879,704,86,185,1,1,0.9827809999999999
329,-1,321,204,65,164,1,1,0.971992
329,-1,959,-1,39,70,1,1,0.517289
330,-1,878,703,91,185,1,1,0.9839129999999999
330,-1,321,209,62,168,1,1,0.9504159999999999
330,-1,959,-1,39,70,1,1,0.47301699999999997
331,-1,878,703,91,185,1,1,0.983667
331,-1,322,209,61,168,1,1,0.94128
331,-1,958,-1,39,70,1,1,0.549715
332,-1,877,702,95,183,1,1,0.981
332,-1,318,209,63,170,1,1,0.959634
332,-1,959,-1,38,70,1,1,0.606905
333,-1,312,211,65,170,1,1,0.9769749999999999
333,-1,890,700,83,172,1,1,0.9517509999999999
333,-1,959,-1,37,70,1,1,0.619481
334,-1,302,212,72,171,1,1,0.9787279999999999
334,-1,893,698,81,169,1,1,0.9361379999999999
334,-1,959,-1,38,70,1,1,0.581566
335,-1,299,214,73,169,1,1,0.982495
335,-1,897,696,80,172,1,1,0.953762
335,-1,959,-1,37,70,1,1,0.554573
336,-1,297,215,73,172,1,1,0.983753
336,-1,902,697,76,169,1,1,0.977781
336,-1,958,-1,39,70,1,1,0.603171
337,-1,296,214,74,173,1,1,0.984247
337,-1,901,697,77,169,1,1,0.979806
337,-1,958,-1,40,70,1,1,0.618915
338,-1,295,216,74,174,1,1,0.985328
338,-1,904,697,77,170,1,1,0.9804499999999999
338,-1,959,-1,38,71,1,1,0.543769
339,-1,295,216,72,174,1,1,0.982066
339,-1,907,694,74,173,1,1,0.9800709999999999
339,-1,958,-1,39,71,1,1,0.381001
340,-1,294,217,69,173,1,1,0.98652
340,-1,911,694,73,173,1,1,0.9758519999999999
340,-1,959,-1,38,71,1,1,0.40281999999999996
341,-1,290,220,68,170,1,1,0.9849359999999999
341,-1,911,691,75,177,1,1,0.9722949999999999
341,-1,959,-1,37,71,1,1,0.438473
342,-1,286,221,68,168,1,1,0.983518
342,-1,913,690,74,176,1,1,0.9699089999999999
342,-1,959,-1,37,70,1,1,0.59515
343,-1,286,220,67,169,1,1,0.9834609999999999
343,-1,912,690,75,176,1,1,0.971779
343,-1,959,-1,37,69,1,1,0.572874
344,-1,282,221,69,169,1,1,0.983428
344,-1,914,691,74,175,1,1,0.965225
344,-1,960,-1,38,71,1,1,0.465831
345,-1,282,224,65,166,1,1,0.9888859999999999
345,-1,916,691,77,175,1,1,0.9718399999999999
345,-1,961,-1,37,71,1,1,0.443724
346,-1,278,228,68,163,1,1,0.9884449999999999
346,-1,915,690,84,178,1,1,0.882898
346,-1,960,-1,37,73,1,1,0.659316
347,-1,270,231,74,162,1,1,0.9869519999999999
347,-1,923,689,79,175,1,1,0.887265
347,-1,962,-1,35,72,1,1,0.573557
348,-1,263,234,78,161,1,1,0.9824809999999999
348,-1,923,688,81,175,1,1,0.953514
348,-1,961,-1,36,71,1,1,0.464354
349,-1,263,233,77,161,1,1,0.9800249999999999
349,-1,923,687,80,175,1,1,0.948919
349,-1,961,-1,36,71,1,1,0.374257
350,-1,258,235,82,164,1,1,0.948082
350,-1,923,686,80,176,1,1,0.944217
350,-1,961,-1,37,70,1,1,0.40437
351,-1,251,232,81,174,1,1,0.971213
351,-1,921,686,86,176,1,1,0.939083
351,-1,960,-1,37,70,1,1,0.401076
352,-1,250,233,79,179,1,1,0.973884
352,-1,923,686,84,176,1,1,0.955422
352,-1,961,-1,35,71,1,1,0.35034699999999996
353,-1,251,234,76,180,1,1,0.9824069999999999
353,-1,924,685,91,178,1,1,0.957943
354,-1,252,237,70,177,1,1,0.979439
354,-1,929,687,79,177,1,1,0.9712919999999999
355,-1,252,237,70,176,1,1,0.9799399999999999
355,-1,929,687,79,177,1,1,0.9705389999999999
356,-1,930,687,79,176,1,1,0.98158
356,-1,247,241,70,172,1,1,0.9756459999999999
357,-1,243,241,70,171,1,1,0.978862
357,-1,927,686,89,177,1,1,0.9748199999999999
357,-1,960,-1,37,69,1,1,0.252886
358,-1,932,688,89,178,1,1,0.984452
358,-1,241,241,68,171,1,1,0.9803109999999999
359,-1,239,244,64,167,1,1,0.9876349999999999
359,-1,939,690,90,177,1,1,0.9851489999999999
360,-1,938,690,90,179,1,1,0.988379
360,-1,235,244,65,168,1,1,0.984856
361,-1,940,691,88,179,1,1,0.9881049999999999
361,-1,234,244,66,169,1,1,0.983935
362,-1,944,693,83,176,1,1,0.983688
362,-1,231,242,65,174,1,1,0.9672639999999999
362,-1,958,-1,41,71,1,1,0.266565
363,-1,954,694,78,175,1,1,0.9833179999999999
363,-1,227,245,64,179,1,1,0.9414589999999999
364,-1,956,698,81,170,1,1,0.983078
364,-1,218,246,72,182,1,1,0.9563689999999999
365,-1,960,699,80,172,1,1,0.978779
365,-1,213,250,75,183,1,1,0.9719859999999999
366,-1,963,700,80,171,1,1,0.979703
366,-1,210,251,72,185,1,1,0.965224
367,-1,962,700,81,171,1,1,0.9778749999999999
367,-1,210,252,72,184,1,1,0.9672689999999999
368,-1,964,700,77,172,1,1,0.9730449999999999
368,-1,205,255,76,185,1,1,0.968113
369,-1,202,257,77,187,1,1,0.9727039999999999
369,-1,968,701,74,173,1,1,0.954791
369,-1,960,-1,37,71,1,1,0.302062
370,-1,200,260,74,186,1,1,0.974355
370,-1,964,704,80,174,1,1,0.963946
370,-1,959,-1,37,71,1,1,0.270436
371,-1,198,261,74,184,1,1,0.9769909999999999
371,-1,967,708,84,168,1,1,0.9631339999999999
371,-1,959,-1,38,71,1,1,0.312023
372,-1,973,709,80,167,1,1,0.9855459999999999
372,-1,195,263,74,182,1,1,0.983236
373,-1,974,709,79,167,1,1,0.9839559999999999
373,-1,195,264,75,181,1,1,0.983833
374,-1,977,711,81,169,1,1,0.985163
374,-1,194,265,71,178,1,1,0.9836149999999999
375,-1,189,268,72,174,1,1,0.974455
375,-1,979,713,83,168,1,1,0.9644969999999999
375,-1,959,-1,37,71,1,1,0.294275
376,-1,188,269,71,173,1,1,0.9470419999999999
376,-1,978,715,87,170,1,1,0.9339099999999999
376,-1,959,-1,37,70,1,1,0.304008
377,-1,181,264,72,179,1,1,0.98081
377,-1,980,717,89,170,1,1,0.9563849999999999
377,-1,960,-1,37,70,1,1,0.251841
378,-1,178,266,72,178,1,1,0.988838
378,-1,984,718,88,180,1,1,0.902388
379,-1,178,266,72,179,1,1,0.987273
379,-1,984,718,88,180,1,1,0.9031279999999999
380,-1,171,269,76,181,1,1,0.9871989999999999
380,-1,1003,721,76,181,1,1,0.9555119999999999
380,-1,960,-1,37,70,1,1,0.28795499999999996
381,-1,161,271,84,182,1,1,0.987186
381,-1,1006,723,73,180,1,1,0.982389
382,-1,111,299,83,189,1,1,0.9712489999999999
382,-1,1045,756,79,191,1,1,0.969456
382,-1,960,-1,39,70,1,1,0.358849
383,-1,1045,758,82,196,1,1,0.983058
383,-1,101,298,86,192,1,1,0.962071
383,-1,959,-1,39,70,1,1,0.33091499999999996
384,-1,1048,762,81,191,1,1,0.9869429999999999
384,-1,101,301,84,192,1,1,0.9801329999999999
384,-1,959,-1,39,70,1,1,0.289833
385,-1,1048,761,81,191,1,1,0.9879169999999999
385,-1,101,301,84,192,1,1,0.9812649999999999
385,-1,960,-1,38,70,1,1,0.288211
386,-1,99,303,83,192,1,1,0.9870709999999999
386,-1,1052,765,80,188,1,1,0.981707
387,-1,98,304,80,194,1,1,0.9853799999999999
387,-1,1054,766,82,188,1,1,0.9844339999999999
388,-1,94,310,79,188,1,1,0.9817309999999999
388,-1,1055,768,85,187,1,1,0.978499
389,-1,92,311,74,187,1,1,0.9852219999999999
389,-1,1057,771,89,183,1,1,0.984271
390,-1,87,312,72,185,1,1,0.984101
390,-1,1059,776,89,179,1,1,0.9655819999999999
391,-1,87,311,72,186,1,1,0.984487
391,-1,1059,775,89,178,1,1,0.9670219999999999
392,-1,77,313,78,186,1,1,0.975529
392,-1,1066,780,89,179,1,1,0.973178
393,-1,77,315,74,183,1,1,0.981679
393,-1,1066,784,96,183,1,1,0.96975
394,-1,1067,786,101,187,1,1,0.9893099999999999
394,-1,70,318,82,179,1,1,0.982263
395,-1,1068,787,101,191,1,1,0.990193
395,-1,65,318,83,183,1,1,0.9786079999999999
396,-1,1072,790,100,193,1,1,0.989838
396,-1,62,324,81,177,1,1,0.944446
397,-1,1073,791,99,193,1,1,0.98979
397,-1,62,324,82,177,1,1,0.952966
398,-1,1083,791,92,199,1,1,0.988796
398,-1,50,325,90,187,1,1,0.967359
399,-1,1077,794,101,198,1,1,0.986934
399,-1,39,325,96,192,1,1,0.978305
400,-1,1080,797,100,196,1,1,0.9833329999999999
400,-1,38,330,95,191,1,1,0.9829749999999999
401,-1,37,334,92,190,1,1,0.9848009999999999
401,-1,1076,800,109,195,1,1,0.981459
402,-1,1083,803,106,193,1,1,0.980108
402,-1,33,333,95,194,1,1,0.970857
403,-1,1086,803,103,192,1,1,0.980466
403,-1,33,333,95,195,1,1,0.969938
404,-1,1094,807,98,190,1,1,0.9737709999999999
404,-1,33,334,90,193,1,1,0.962598
405,-1,1108,811,86,185,1,1,0.977255
405,-1,25,336,89,194,1,1,0.970962
405,-1,1807,959,112,121,1,1,0.252921
406,-1,23,337,87,191,1,1,0.9805619999999999
406,-1,1113,814,85,184,1,1,0.973683
407,-1,20,338,81,190,1,1,0.9844259999999999
407,-1,1125,817,76,187,1,1,0.97488
408,-1,18,340,75,187,1,1,0.9807269999999999
408,-1,1129,822,79,193,1,1,0.9262809999999999
409,-1,18,339,76,188,1,1,0.9806889999999999
409,-1,1130,822,76,192,1,1,0.9245019999999999
410,-1,17,342,72,186,1,1,0.981571
410,-1,1133,831,80,194,1,1,0.90043
411,-1,14,341,70,191,1,1,0.971209
411,-1,1138,838,76,191,1,1,0.9371149999999999
412,-1,7,346,74,192,1,1,0.9734109999999999
412,-1,1136,838,83,193,1,1,0.9048769999999999
413,-1,4,347,75,195,1,1,0.971572
413,-1,1139,843,78,195,1,1,0.892575
414,-1,1,348,76,200,1,1,0.954059
414,-1,1145,840,81,197,1,1,0.936508
415,-1,1,348,76,197,1,1,0.9602259999999999
415,-1,1145,840,81,197,1,1,0.9334349999999999
416,-1,0,348,73,198,1,1,0.9545819999999999
416,-1,1146,842,83,198,1,1,0.9498289999999999
417,-1,1145,840,85,202,1,1,0.941033
417,-1,1,352,70,194,1,1,0.8516779999999999
418,-1,1,364,66,174,1,1,0.7433879999999999
418,-1,1149,841,87,203,1,1,0.962009
419,-1,1153,838,92,204,1,1,0.960654
419,-1,-1,368,62,188,1,1,0.815827
420,-1,1155,836,90,209,1,1,0.972178
420,-1,-2,370,59,182,1,1,0.708784
421,-1,1155,837,89,207,1,1,0.9740789999999999
421,-1,-2,370,59,182,1,1,0.679582
422,-1,1159,839,88,206,1,1,0.9664959999999999
422,-1,-1,369,47,185,1,1,0.732093
423,-1,1161,849,87,196,1,1,0.9685079999999999
423,-1,-1,376,40,173,1,1,0.7629319999999999
424,-1,1166,847,91,200,1,1,0.971584
425,-1,1169,852,95,195,1,1,0.956526
426,-1,1171,842,97,215,1,1,0.901636
427,-1,1171,841,96,215,1,1,0.9136329999999999
428,-1,1172,863,99,198,1,1,0.9453309999999999
429,-1,1174,867,102,198,1,1,0.9675929999999999
429,-1,0,415,21,140,1,1,0.265901
430,-1,1175,878,106,193,1,1,0.9705199999999999
430,-1,1838,958,83,122,1,1,0.260554
431,-1,1177,883,108,190,1,1,0.9707479999999999
432,-1,1182,882,109,194,1,1,0.944106
433,-1,1180,882,111,194,1,1,0.937006
434,-1,1186,885,112,191,1,1,0.925412
434,-1,1840,956,81,124,1,1,0.25448499999999996
435,-1,1197,889,103,186,1,1,0.842614
435,-1,1839,956,82,124,1,1,0.27996899999999997
436,-1,1196,889,106,188,1,1,0.787264
437,-1,1195,891,111,184,1,1,0.9342159999999999
437,-1,1838,957,83,123,1,1,0.27500399999999997
438,-1,1215,892,97,186,1,1,0.960289
439,-1,1215,893,97,185,1,1,0.965139
440,-1,1223,892,93,185,1,1,0.9680559999999999
441,-1,1235,895,87,183,1,1,0.978711
442,-1,1245,899,79,180,1,1,0.9816039999999999
443,-1,1251,900,77,179,1,1,0.987848
444,-1,1250,904,82,176,1,1,0.985
445,-1,1250,904,82,176,1,1,0.984888
446,-1,1288,928,89,152,1,1,0.934047
447,-1,1292,932,90,149,1,1,0.9618939999999999
448,-1,1300,935,86,147,1,1,0.973808
449,-1,1305,936,87,146,1,1,0.9614729999999999
450,-1,1310,939,87,143,1,1,0.982594
450,-1,1836,958,85,122,1,1,0.25221699999999997
451,-1,1310,940,87,142,1,1,0.9831209999999999
452,-1,1313,942,93,140,1,1,0.98869
453,-1,1317,946,93,136,1,1,0.9799899999999999
453,-1,1842,957,79,123,1,1,0.290379
454,-1,1324,952,88,130,1,1,0.9854729999999999
454,-1,1841,957,80,123,1,1,0.299703
455,-1,1325,953,91,128,1,1,0.9889169999999999
455,-1,1838,957,83,123,1,1,0.276984
456,-1,1326,956,97,126,1,1,0.986184
457,-1,1326,956,97,126,1,1,0.986981
458,-1,1332,958,95,124,1,1,0.97822
459,-1,1338,962,96,120,1,1,0.946013
460,-1,1340,963,104,118,1,1,0.958081
461,-1,1343,964,109,118,1,1,0.916225
462,-1,1344,966,110,116,1,1,0.8667429999999999
463,-1,1344,966,110,116,1,1,0.8736729999999999
464,-1,1363,967,96,113,1,1,0.904026
465,-1,1379,968,83,114,1,1,0.9134549999999999
466,-1,1386,971,82,111,1,1,0.959209
467,-1,1394,970,90,112,1,1,0.9733229999999999
468,-1,1401,973,83,110,1,1,0.9653149999999999
469,-1,1401,973,83,110,1,1,0.9653339999999999
470,-1,1403,975,86,108,1,1,0.968147
471,-1,1404,979,90,104,1,1,0.972954
472,-1,1405,982,91,100,1,1,0.949695
473,-1,1410,987,90,94,1,1,0.932897
474,-1,1417,992,87,89,1,1,0.8723989999999999
475,-1,1417,992,87,89,1,1,0.852163
476,-1,1423,999,88,82,1,1,0.813291
477,-1,1424,1002,90,79,1,1,0.866019
478,-1,1438,1005,89,75,1,1,0.897504
479,-1,1441,1008,85,73,1,1,0.908539
480,-1,1443,1010,90,71,1,1,0.896411
481,-1,1444,1010,90,71,1,1,0.901551
482,-1,1454,1012,80,69,1,1,0.9084249999999999
483,-1,1453,1015,103,65,1,1,0.846579
483,-1,1822,960,98,120,1,1,0.253336
484,-1,1455,1017,110,64,1,1,0.90209
484,-1,1834,959,87,121,1,1,0.295855
485,-1,1459,1020,109,61,1,1,0.9112889999999999
485,-1,1832,959,89,121,1,1,0.294798
486,-1,1457,1022,113,59,1,1,0.867871
486,-1,1832,959,88,121,1,1,0.30518
487,-1,1456,1022,113,59,1,1,0.863271
487,-1,1827,959,93,121,1,1,0.333339
488,-1,1461,1023,107,58,1,1,0.821591
488,-1,1822,960,98,120,1,1,0.253801
489,-1,1484,1029,86,52,1,1,0.861783
489,-1,1821,960,99,119,1,1,0.260148
490,-1,1490,1034,84,47,1,1,0.8285899999999999
490,-1,1827,961,93,119,1,1,0.275837
491,-1,1492,1040,89,41,1,1,0.525739
491,-1,1830,959,90,120,1,1,0.289971
492,-1,1516,1043,91,38,1,1,0.6892739999999999
493,-1,1516,1043,89,38,1,1,0.631176
494,-1,1512,1046,104,35,1,1,0.65213
495,-1,1518,1050,105,31,1,1,0.56707
496,-1,1520,1053,108,28,1,1,0.565797
497,-1,1524,1054,104,27,1,1,0.40558299999999997
498,-1,1544,1059,114,21,1,1,0.45058299999999996
499,-1,1545,1059,112,22,1,1,0.482404
500,-1,1541,1062,118,19,1,1,0.372481
669,-1,962,-1,41,75,1,1,0.272005
869,-1,961,-1,36,70,1,1,0.25961999999999996
870,-1,961,-1,37,70,1,1,0.299118
901,-1,959,-1,39,71,1,1,0.255927
1051,-1,1004,585,84,191,1,1,0.9857319999999999
1051,-1,945,558,77,184,1,1,0.974363
1051,-1,1,346,82,161,1,1,0.9465129999999999
1051,-1,1816,444,82,156,1,1,0.739267
1051,-1,959,-1,36,71,1,1,0.547897
1052,-1,1002,586,91,190,1,1,0.9872179999999999
1052,-1,948,556,77,181,1,1,0.978379
1052,-1,2,343,82,160,1,1,0.940545
1052,-1,1817,441,80,158,1,1,0.867072
1052,-1,959,-1,38,71,1,1,0.434455
1053,-1,1004,583,88,191,1,1,0.9864219999999999
1053,-1,952,555,75,168,1,1,0.9845849999999999
1053,-1,1,339,83,163,1,1,0.954568
1053,-1,1819,441,78,160,1,1,0.873872
1053,-1,959,-1,37,71,1,1,0.421446
1054,-1,954,553,75,158,1,1,0.985034
1054,-1,1006,580,87,193,1,1,0.980733
1054,-1,2,339,81,162,1,1,0.9465129999999999
1054,-1,1818,440,78,161,1,1,0.882336
1054,-1,959,0,37,70,1,1,0.48699899999999996
1055,-1,957,552,75,169,1,1,0.990779
1055,-1,1011,579,86,192,1,1,0.982189
1055,-1,2,335,81,171,1,1,0.950237
1055,-1,1821,440,76,160,1,1,0.8708319999999999
1055,-1,958,-1,39,71,1,1,0.42342399999999997
1056,-1,958,553,73,164,1,1,0.993373
1056,-1,1014,577,82,191,1,1,0.9846729999999999
1056,-1,14,328,69,168,1,1,0.896462
1056,-1,1818,440,81,162,1,1,0.7867219999999999
1056,-1,958,-1,38,71,1,1,0.46693599999999996
1057,-1,958,553,73,164,1,1,0.9938619999999999
1057,-1,1014,577,82,192,1,1,0.9823839999999999
1057,-1,15,329,68,166,1,1,0.8907039999999999
1057,-1,1819,440,79,161,1,1,0.83129
1057,-1,959,-1,37,71,1,1,0.47801299999999997
1058,-1,960,551,71,167,1,1,0.995327
1058,-1,1018,574,83,190,1,1,0.9749289999999999
1058,-1,19,331,70,163,1,1,0.9404819999999999
1058,-1,1822,439,73,165,1,1,0.8335309999999999
1058,-1,959,-1,37,71,1,1,0.381911
1059,-1,960,550,72,168,1,1,0.9957739999999999
1059,-1,21,329,72,164,1,1,0.973645
1059,-1,1028,571,72,180,1,1,0.9668439999999999
1059,-1,1816,437,81,167,1,1,0.784361
1059,-1,958,-1,39,71,1,1,0.46006199999999997
1060,-1,962,550,71,164,1,1,0.995458
1060,-1,1030,571,74,180,1,1,0.9808629999999999
1060,-1,29,327,67,166,1,1,0.957978
1060,-1,1814,434,85,175,1,1,0.68375
1060,-1,959,-1,38,71,1,1,0.459505
1061,-1,964,550,70,163,1,1,0.9957929999999999
1061,-1,1029,571,78,176,1,1,0.99474
1061,-1,35,327,64,166,1,1,0.897538
1061,-1,1815,436,78,168,1,1,0.636154
1061,-1,958,-1,38,71,1,1,0.351296
1062,-1,965,550,71,165,1,1,0.995838
1062,-1,1032,570,76,178,1,1,0.9944329999999999
1062,-1,49,325,55,169,1,1,0.863258
1062,-1,1813,435,83,166,1,1,0.452105
1062,-1,958,-1,38,71,1,1,0.412725
1063,-1,965,550,70,164,1,1,0.99591
1063,-1,1032,569,76,178,1,1,0.993795
1063,-1,50,326,54,168,1,1,0.86742
1063,-1,1814,435,81,164,1,1,0.498252
1063,-1,958,-1,38,71,1,1,0.397598
1064,-1,1032,570,77,177,1,1,0.996362
1064,-1,965,549,71,164,1,1,0.9953879999999999
1064,-1,52,323,55,171,1,1,0.9386479999999999
1064,-1,1814,429,83,178,1,1,0.561433
1064,-1,959,-1,38,71,1,1,0.364573
1065,-1,1030,569,82,174,1,1,0.997259
1065,-1,964,548,73,162,1,1,0.995509
1065,-1,52,320,55,173,1,1,0.9531729999999999
1065,-1,1811,425,87,181,1,1,0.536855
1065,-1,959,-1,38,71,1,1,0.27505599999999997
1066,-1,1032,567,82,176,1,1,0.9969889999999999
1066,-1,965,547,77,162,1,1,0.99434
1066,-1,56,317,59,178,1,1,0.9584229999999999
1066,-1,1795,417,89,187,1,1,0.49125199999999997
1066,-1,959,-1,37,71,1,1,0.29684299999999997
1067,-1,1033,568,82,175,1,1,0.996915
1067,-1,966,546,76,165,1,1,0.9952099999999999
1067,-1,58,317,63,178,1,1,0.978974
1067,-1,1782,423,103,184,1,1,0.572387
1067,-1,959,-1,36,71,1,1,0.302993
1068,-1,1033,567,83,176,1,1,0.9952369999999999
1068,-1,969,545,78,168,1,1,0.991711
1068,-1,58,313,68,182,1,1,0.8760249999999999
1068,-1,1803,424,74,133,1,1,0.50349
1068,-1,1780,423,104,181,1,1,0.34324899999999997
1069,-1,1035,567,81,176,1,1,0.9950009999999999
1069,-1,970,544,76,169,1,1,0.9910059999999999
1069,-1,58,315,68,181,1,1,0.915615
1069,-1,1803,423,74,134,1,1,0.5767329999999999
1070,-1,1032,566,86,177,1,1,0.9963019999999999
1070,-1,971,542,77,168,1,1,0.981761
1070,-1,64,315,64,181,1,1,0.9746499999999999
1070,-1,1795,423,86,174,1,1,0.543782
1070,-1,959,-1,38,72,1,1,0.27000599999999997
1071,-1,1031,565,89,178,1,1,0.995551
1071,-1,971,540,81,173,1,1,0.981073
1071,-1,62,310,66,185,1,1,0.977086
1071,-1,1805,422,70,139,1,1,0.595015
1071,-1,959,-1,39,72,1,1,0.291672
1072,-1,1031,565,91,176,1,1,0.9955799999999999
1072,-1,63,309,67,185,1,1,0.982069
1072,-1,976,537,78,165,1,1,0.963182
1072,-1,1803,426,75,129,1,1,0.5397799999999999
1073,-1,1033,563,91,178,1,1,0.9957919999999999
1073,-1,68,311,67,179,1,1,0.9890669999999999
1073,-1,976,536,81,166,1,1,0.9642959999999999
1073,-1,1808,419,67,141,1,1,0.7466229999999999
1073,-1,958,-1,38,71,1,1,0.35886399999999996
1073,-1,1776,426,107,174,1,1,0.286792
1074,-1,1004,521,76,175,1,1,0.984877
1074,-1,96,297,78,166,1,1,0.967325
1074,-1,1068,552,76,172,1,1,0.9398529999999999
1074,-1,1792,407,71,156,1,1,0.9180039999999999
1074,-1,958,-1,39,72,1,1,0.34279099999999996
1074,-1,132,318,46,126,1,1,0.303332
1075,-1,1003,521,76,176,1,1,0.9820089999999999
1075,-1,96,297,78,166,1,1,0.9666809999999999
1075,-1,1068,551,76,173,1,1,0.9460379999999999
1075,-1,1793,407,70,156,1,1,0.919477
1075,-1,958,-1,39,72,1,1,0.310763
1075,-1,132,319,46,124,1,1,0.28606699999999996
1076,-1,131,313,55,133,1,1,0.501845
1076,-1,1005,521,78,175,1,1,0.991301
1076,-1,1072,545,78,185,1,1,0.959198
1076,-1,98,296,83,168,1,1,0.934562
1076,-1,1790,405,72,160,1,1,0.8155129999999999
1076,-1,1794,409,64,90,1,1,0.392899
1076,-1,957,-1,40,72,1,1,0.294083
1077,-1,131,311,57,133,1,1,0.37576699999999996
1077,-1,1007,522,78,168,1,1,0.9921399999999999
1077,-1,1071,545,82,185,1,1,0.9809599999999999
1077,-1,97,297,88,167,1,1,0.9553069999999999
1077,-1,1789,404,72,165,1,1,0.856158
1077,-1,1793,408,63,88,1,1,0.33094599999999996
1078,-1,1007,519,78,167,1,1,0.992443
1078,-1,1072,543,80,186,1,1,0.9766849999999999
1078,-1,99,297,87,168,1,1,0.959047
1078,-1,1788,401,69,167,1,1,0.668314
1078,-1,1792,406,62,90,1,1,0.662731
1078,-1,958,-1,40,72,1,1,0.437776
1079,-1,1012,518,73,159,1,1,0.9934499999999999
1079,-1,1072,543,81,184,1,1,0.9830549999999999
1079,-1,100,293,83,171,1,1,0.9573119999999999
1079,-1,1785,399,70,162,1,1,0.6789919999999999
1079,-1,1790,404,63,91,1,1,0.5676789999999999
1079,-1,958,-1,39,72,1,1,0.43432099999999996
1080,-1,1012,517,75,158,1,1,0.9942099999999999
1080,-1,1072,542,83,183,1,1,0.9904949999999999
1080,-1,104,299,83,158,1,1,0.9546439999999999
1080,-1,1790,402,62,89,1,1,0.7436849999999999
1080,-1,1784,398,68,171,1,1,0.49732
1080,-1,958,-1,40,71,1,1,0.409846
1081,-1,1012,516,74,159,1,1,0.9943989999999999
1081,-1,1072,542,84,183,1,1,0.9900939999999999
1081,-1,103,297,84,161,1,1,0.9443739999999999
1081,-1,1789,402,62,88,1,1,0.606471
1081,-1,1776,398,78,174,1,1,0.5671889999999999
1081,-1,958,-1,40,71,1,1,0.43645999999999996
1082,-1,1012,515,75,159,1,1,0.9955689999999999
1082,-1,1074,540,83,186,1,1,0.980528
1082,-1,113,307,79,145,1,1,0.872578
1082,-1,1758,396,93,173,1,1,0.7250599999999999
1082,-1,959,-1,38,71,1,1,0.36940999999999996
1082,-1,1787,401,61,89,1,1,0.288568
1083,-1,1015,514,72,160,1,1,0.9943489999999999
1083,-1,1075,539,83,186,1,1,0.977142
1083,-1,124,305,71,145,1,1,0.8910159999999999
